type,latitude,longitude,name
village,20.8529166,75.2336454,Village Loni Seem ahead
village,20.8178213,75.2255881,Village Dhulpimpri ahead
village,20.8249212,75.1902687,Village Mangrul ahead
village,20.8109416,75.2055681,Village Chahutre ahead
village,20.7790264,75.1781559,Village Chorwad ahead
village,20.7920661,75.1793575,Village Bhandan ahead
village,20.7381145,75.1692724,Village Titavi Seem ahead
village,20.7460811,75.157063,Village Titavi ahead
village,20.7721049,75.1432657,Village Shirasmani ahead
village,20.7753149,75.0902438,Village Mundane Pr. Utran ahead
village,20.7571171,75.0972551,Village Gadgaon ahead
village,20.7568011,75.0945997,Village Adgaon ahead
village,20.7321845,75.1003987,Village Tarwade Kh ahead
village,20.7301174,75.076189,Village Shivare Digar ahead
village,20.7544686,75.0687432,Village Saval Khede ahead
village,20.712406,75.0147879,Village Ratale ahead
village,20.752472,75.0108504,Village Karmad Kh ahead
village,20.765647,74.9978042,Village Velhane Kh ahead
village,20.7806464,74.9922574,Village Dholi ahead
village,20.8071206,74.9838728,Village Karadi ahead
village,20.7974823,75.0167083,Village Bole ahead
village,20.8101594,75.0163221,Village Bole Tanda ahead
village,20.8208699,75.0335312,Village Shevage Pr. Bahal ahead
village,20.8391803,75.0350332,Village Hiwarkhede Seem ahead
village,20.8626666,74.9774569,Village Sub Gavhan Kh ahead
village,20.8601753,74.9956369,Village Dalwel ahead
village,20.8559444,75.0232744,Village Mondhale Pr. Amalner ahead
village,20.8490264,75.0479293,Village Mundane Pr. Amalner ahead
village,20.8647469,75.0744724,Village Vichkhede ahead
village,20.8509515,75.0875616,Village Undanikhals ahead
village,20.8527361,75.0844073,Village Undirkhede ahead
village,20.8314793,75.0721335,Village Mondhale Pr. Utran ahead
village,20.8304264,75.0679278,Village Pimpri Pr. Utran ahead
village,20.8001903,75.080781,Village Deogaon ahead
village,20.8140305,75.0737214,Village Toli ahead
village,20.8135491,75.0785064,Village Tardi ahead
village,20.8181823,75.1004791,Village Jogal Khede ahead
village,20.8067896,75.108161,Village Hanmant Khede ahead
village,20.8212108,75.1350957,Village Waghari ahead
village,20.8227752,75.1362705,Village Waghare ahead
village,20.843958,75.1169747,Village Mehu ahead
village,20.8474623,75.1168567,Village Tehu ahead
village,20.8376662,75.168398,Village Mortal ahead
village,20.843191,75.1822114,Village Palaskhede Seem ahead
village,20.8533577,75.2008581,Village Nagaon ahead
village,20.8626817,75.2206206,Village Bahute ahead
village,20.8831472,75.2023494,Village Babhale Nag ahead
village,20.8962631,75.2495026,Village Savkhede Hol ahead
village,20.8898882,75.2442455,Village Kanhere ahead
village,20.8918528,75.2141404,Village Sarve Bk ahead
village,20.9100543,75.2142048,Village Sangvi ahead
village,20.9136322,75.2202558,Village Itave ahead
village,20.9451582,75.2501893,Village Barkhede ahead
village,20.9362903,75.2335489,Village Palaskhede Kh ahead
village,20.9408997,75.1991844,Village Sab Gavhan Pr. Amalner ahead
village,20.9428836,75.1977682,Village Dagadi Pr. Amalner ahead
village,20.9661083,75.1996779,Village Rajawad ahead
village,20.9725801,75.1743793,Village Khedi Dhok ahead
village,20.9463305,75.1482868,Village Shelave Kh ahead
village,20.9457293,75.1459693,Village Shelave Bk ahead
village,20.9693743,75.1423001,Village Chikhalod Bk ahead
village,20.9522922,75.1007795,Village Holpimpri ahead
village,20.9505788,75.0986016,Village Ratnapimpri ahead
village,20.9565103,75.0554395,Village Bhilali ahead
village,20.9133817,75.0413203,Village Bahadarpur ahead
village,20.9083104,75.0393033,Village Shirsode ahead
village,20.9133416,75.0463843,Village Mahalpur ahead
village,20.9292157,75.0733566,Village Kankraj ahead
village,20.919946,75.1123881,Village Bhokarbari ahead
village,20.8958822,75.0987625,Village Bodarde ahead
village,20.9030085,75.0796759,Village Shevage Bk ahead
village,20.836849,75.1382714,Village Kholsar ahead
village,20.8985082,75.2208352,Village Ramnagar ahead
village,20.954817,75.0400919,Village Ambapimpri ahead
village,20.9390158,75.0056362,Village Jirali ahead
village,20.9403485,75.0013554,Village Indhave ahead
village,21.0195976,75.5068874,Village Bambhori P C ahead
village,21.016553,75.2163505,Village Bhone Bk ahead
village,21.0082002,75.1984978,Village Junone ahead
village,20.9972226,75.2061581,Village Bilkhede ahead
village,20.9921341,75.2306413,Village Jambhore ahead
village,20.9521018,75.2815604,Village Borgaon Kh ahead
village,20.954807,75.2808308,Village Borgaon Bk ahead
village,20.959536,75.3030181,Village Toli Kh ahead
village,20.9846614,75.2963984,Village Bambhori Bk ahead
village,21.0239039,75.2962589,Village Garkhede ahead
village,21.0251057,75.3087043,Village Anore ahead
village,21.0385846,75.3091764,Village Dhanore ahead
village,21.0487381,75.3023529,Village Gangapuri Bk ahead
village,21.0538046,75.3162038,Village Pashtane Bk ahead
village,21.0570486,75.316118,Village Pashtane Kh ahead
village,21.0688027,75.3317499,Village Tarde Kh ahead
village,21.0768318,75.3435516,Village Sonwad Kh ahead
village,21.0571888,75.358057,Village Satkhede ahead
village,21.0492788,75.3561044,Village Hanmantkhede Kh ahead
village,21.0429505,75.3605246,Village Pimpale Sim ahead
village,21.036642,75.3549564,Village Waghlud Kh ahead
village,21.030934,75.3569949,Village Waghlud Bk ahead
village,21.0278096,75.3551817,Village Chavalkhede ahead
village,20.9812155,75.3412556,Village Javkhede Bk ahead
village,20.9802738,75.3365993,Village Javkhede Kh ahead
village,20.9882476,75.3417492,Village Hingoen Bk ahead
village,20.9889688,75.3368568,Village Hingone Kh ahead
village,21.0006682,75.3398609,Village Kalyane Bk ahead
village,21.0018501,75.3434014,Village KAlyane Kh ahead
village,21.0098027,75.3528857,Village Bhod Bk ahead
village,21.0117457,75.3503537,Village Bhod Kh ahead
village,21.0196176,75.3577137,Village Pimpri Kh ahead
village,20.9770181,75.4514193,Village Sawade Pr. Chandsar ahead
village,21.0191168,75.4636073,Village Paldhi Kh ahead
village,21.0148504,75.4642725,Village Paldhi Bk ahead
village,21.0166932,75.4209924,Village Ekalagne Bk ahead
village,21.0047096,75.4284167,Village Pokhari ahead
village,20.9995463,75.3987113,Village Varad Bk ahead
village,21.0022107,75.4023671,Village Varad Kh ahead
village,21.0127672,75.3968739,Village Musai Kh ahead
village,21.0155314,75.376414,Village Chinchpure Bk ahead
village,21.0368222,75.3864884,Village Borkheda ahead
village,21.0438517,75.3913593,Village Vanjari Bk ahead
village,21.0607732,75.3941274,Village Zurkheda ahead
village,21.0605529,75.3965843,Village Nimkhede ahead
village,21.0750498,75.4158211,Village Dhar ahead
village,21.068182,75.4233312,Village Sheri ahead
village,21.0415186,75.4267913,Village Patharad Bk ahead
village,21.0389752,75.4248601,Village Patharad Kh ahead
village,21.0342186,75.4789281,Village Tahakali Kh ahead
village,21.0438517,75.5030465,Village Avhani ahead
village,21.059752,75.4753232,Village Dongaon Bk ahead
village,21.0867024,75.4712677,Village Rel ahead
village,21.1049803,75.4659891,Village Ladli ahead
village,21.1115762,75.4533934,Village Chandsar Bk ahead
village,21.1166905,75.4319787,Village Kavthal ahead
village,21.1228556,75.4214537,Village Chorgaon ahead
village,21.1330834,75.4019809,Village Deogaon ahead
village,21.1229757,75.3739357,Village Amode Bk ahead
village,21.1239765,75.3838491,Village Gadhode ahead
village,21.1178915,75.3986764,Village Nimbhore ahead
village,21.0890298,75.3940362,Village Khamkhede ahead
village,21.090146,75.3895568,Village Anjan Vihire ahead
village,21.0946304,75.3725195,Village Waktuki ahead
village,21.1083633,75.3836453,Village Dahidule ahead
village,21.1140883,75.3289711,Village Babhulgaon ahead
village,21.0914873,75.3356874,Village Ahire Bk ahead
village,21.0893001,75.3324902,Village Ahire Kh ahead
village,21.0961519,75.3218579,Village Ukhalwadi ahead
village,21.1018574,75.3131676,Village Bharmardi ahead
village,21.1033988,75.3062153,Village Kharde Bk ahead
village,21.0668905,75.2310169,Village Sakre ahead
village,21.0812967,75.2634286,Village Salve ahead
village,21.0670307,75.2642548,Village Nishane Bk ahead
village,21.0671007,75.2614653,Village Nishane Kh ahead
village,21.0500198,75.2601456,Village impale Kh ahead
village,21.0505605,75.2581715,Village Pimpale Bk ahead
village,21.1012969,75.3422856,Village Chamgaon ahead
village,21.0912871,75.2411985,Village Rotwad ahead
village,21.0021055,75.6965464,Village Sunasgaon ahead
village,21.0092318,75.7064331,Village Gombhi ahead
village,21.0102583,75.6986922,Village Jalgaon Kh ahead
village,20.9704989,75.684557,Village Beli ahead
village,20.9627721,75.6870139,Village Nimgaon Bk ahead
village,20.9173904,75.691638,Village Kandari ahead
village,20.91717,75.6414485,Village Umale ahead
village,20.9428436,75.6269002,Village Chincholi ahead
village,20.9130409,75.6046271,Village Dhanwad ahead
village,20.8995155,75.6265086,Village Devhari ahead
village,20.85039,75.617373,Village Palas Khede Mirache ahead
village,20.8109717,75.5084538,Village Lonvadi Tanda ahead
village,20.8196264,75.5168867,Village Subhashwadi ahead
village,20.8460586,75.5513906,Village Vitner ahead
village,21.0935193,75.6600094,Village Kanaswade ahead
village,20.8512723,75.5295789,Village Jalke ahead
village,20.8779997,75.4814386,Village Wakadi ahead
village,20.8649073,75.5071449,Village Wavdade ahead
village,20.8571876,75.500021,Village Bilkhede ahead
village,20.8541999,75.4891848,Village Bilwadi ahead
village,20.8409851,75.4759884,Village Domgaon ahead
village,20.8338659,75.4847431,Village Vadali ahead
village,20.8268065,75.4667187,Village Pathari ahead
village,20.8467003,75.4357767,Village Bornar ahead
village,20.8732782,75.4473638,Village Nagduli ahead
village,20.8704211,75.4537582,Village Mhasawad ahead
village,20.9013748,75.4697013,Village Lamanjan P Bornar ahead
village,20.8913717,75.4894423,Village Kurhadade ahead
village,20.9224012,75.5291819,Village Shirsoli P b ahead
village,20.9198959,75.5254698,Village Shirsoli P n ahead
village,20.9257684,75.4962873,Village Dapore ahead
village,20.9535246,75.499742,Village Dhanore Bk ahead
village,20.9643851,75.5345571,Village Mohadi ahead
village,20.9988753,75.5107605,Village Savkhede Bk ahead
village,21.0465753,75.5133462,Village Avhane ahead
village,21.0600924,75.5130887,Village Khedi Kh ahead
village,21.0662798,75.5117368,Village Vadnagari ahead
village,21.0709252,75.5104065,Village Fupanagari ahead
village,21.0668905,75.5687714,Village Mamurabad ahead
village,21.1073124,75.6346786,Village Bholane ahead
village,21.1155096,75.5652523,Village Dhamangaon ahead
village,21.1314622,75.5401683,Village Vidgaon ahead
village,21.1165404,75.474937,Village Nandre Bk ahead
village,21.1385672,75.5104708,Village Ridhur ahead
village,21.1281597,75.4576206,Village Pilkhede ahead
village,21.1742276,75.4382443,Village Savkhede Kh ahead
village,21.1279395,75.4268503,Village Nandgaon ahead
village,21.1451717,75.4126239,Village Phupani ahead
village,21.0579297,75.8681595,Village Pimprisekam ahead
village,21.055737,75.8972669,Village Kathore Kh ahead
village,21.0556919,75.8951372,Village Kathore Bk ahead
village,21.0607832,75.9544516,Village Takli ahead
village,21.0523127,75.9680611,Village Manpur ahead
village,21.0291715,75.9398925,Village Daryapur ahead
village,21.0251657,75.9682596,Village Kahurkhede ahead
village,21.0157117,75.9721434,Village Bohardi Kh ahead
village,21.0105037,75.9676158,Village Bohardi Bk ahead
village,20.9883578,75.9661567,Village Vazarkhede ahead
village,20.9755755,75.9446883,Village Pimpalgaon Bk ahead
village,20.9729308,75.9284824,Village Achegaon ahead
village,20.9700656,75.9123409,Village Pimpalgaon Kh ahead
village,20.9883778,75.8644688,Village Vilhale ahead
village,21.0124067,75.8700317,Village Manyarkhede ahead
village,21.0211398,75.8741784,Village Jadgaon ahead
village,21.0231829,75.8389234,Village Sakari ahead
village,20.9988252,75.8306837,Village Kinhi ahead
village,21.0023409,75.8022094,Village Kanhale k ahead
village,21.000543,75.7760954,Village Chorwad ahead
village,21.0041237,75.7838523,Village Khedi Bk ahead
village,20.963764,75.7775867,Village Kurhe Pr. Nashirabad ahead
village,20.9615999,75.737257,Village Varad Seem ahead
village,20.9742331,75.694626,Village Belvhal ahead
village,20.9911024,75.7491016,Village Gojore ahead
village,21.0111347,75.7539618,Village Vanjole ahead
village,21.0418991,75.7373536,Village Sakegaon ahead
village,21.0711329,75.7117867,Village Jokalkhede ahead
village,21.0263575,75.8977497,Village Fhulgaon ahead
village,21.035205,75.9042299,Village Anjansonde ahead
village,21.0644176,75.9421027,Village Hatnur ahead
village,20.904131,75.8122408,Village BhilMali ahead
village,20.906777,75.8028531,Village Mandavedigar ahead
village,20.9304282,75.794836,Village Mahadev Tanda ahead
village,20.9433646,75.8426571,Village Shindi ahead
village,20.9544964,75.8250189,Village Mondhale ahead
village,20.9704613,75.8270574,Village Khandale ahead
village,22.8499379,71.8866777,Village Unknown ahead
village,22.8443814,71.8438911,Village Unknown ahead
village,22.8898356,71.8367672,Village Unknown ahead
village,20.7531443,75.9138107,Village Moyakhede Digar ahead
village,20.6837723,75.8927607,Village Hingane Pimpri ahead
village,20.6890217,75.9252691,Village Shevage Pimpri ahead
village,20.7113824,75.9794819,Village Kapuswadi ahead
village,20.677278,75.9543174,Village Junone ahead
village,20.6589078,75.9894919,Village Palas Khede Kakar ahead
village,20.6322019,75.9886604,Village Deulgaon ahead
village,20.6251983,75.9536254,Village Pathad Tanda ahead
village,20.6370013,75.9645152,Village Tornale ahead
village,20.6066562,75.8948207,Village Godri ahead
village,20.6301536,75.8633852,Village Kinhi ahead
village,20.6379953,75.8373463,Village Wadgaon Saddo ahead
village,20.6488987,75.8383441,Village Gorad Khede ahead
village,20.6289487,75.8074021,Village Mandave Bk ahead
village,20.6134748,75.8053744,Village Mandave Kh ahead
village,20.6206547,75.826478,Village Dhalgaon ahead
village,20.599536,75.8314991,Village Dhalsingi ahead
village,20.6279647,75.7574487,Village Wadali ahead
village,20.6556351,75.7481789,Village Jambhol ahead
village,20.7111415,75.7188892,Village Sheri ahead
village,20.7059029,75.7476747,Village Londhri Tanda ahead
village,20.7083014,75.7437801,Village Londhri Bk ahead
village,20.7343418,75.7528996,Village Moyagaon Bk ahead
village,20.7565353,75.7334161,Village Pimpalgaon Golait ahead
village,20.7445159,75.6885051,Village Sonale ahead
village,20.7252507,75.6490552,Village Kharchane ahead
village,20.7528633,75.6705022,Village Paladhi ahead
village,20.82809,75.6393242,Village Deopimpri ahead
village,20.7995283,75.6326294,Village Sunasgaon Bk ahead
village,20.7951554,75.619111,Village Savat Khede ahead
village,20.8210604,75.6103241,Village Mohadi ahead
village,20.7936308,75.5767536,Village Rotvad Tanda ahead
village,20.7846035,75.572505,Village Rotwad ahead
village,20.7663066,75.5900144,Village Nandre Pr. Lohare ahead
village,20.7743418,75.6325972,Village Bharadi ahead
village,20.7570971,75.6198406,Village Nachane Khede ahead
village,20.7562945,75.6214499,Village Lakholi ahead
village,20.7214376,75.6106567,Village Ekulti Bk ahead
village,20.710158,75.6179738,Village Dondvade ahead
village,20.6925145,75.6219005,Village Chilgaon ahead
village,20.6565487,75.623939,Village Godengaon Tanda ahead
village,20.6681233,75.6225442,Village Gondegaon ahead
village,20.6507761,75.5934047,Village Shendurni ahead
village,20.6321617,75.6547737,Village Lihe ahead
village,20.6833808,75.7033002,Village Hivar Khede Digar ahead
village,20.6805402,75.7022381,Village Hivari Digar ahead
village,20.6711348,75.7160568,Village Pimpalgaon Bk ahead
village,20.671456,75.7293176,Village Pimpalgaon Kamani ahead
village,20.6581248,75.728057,Village Wadgaon Bk ahead
village,20.6362784,75.7136321,Village Wakod ahead
village,20.5941127,75.7689714,Village Kumbhari Bk ahead
village,20.576285,75.805943,Village Tondapur ahead
village,20.6152523,75.7854724,Village Bharud Khede ahead
village,20.6242093,75.7680273,Village Kumbhari Kh ahead
village,20.6548219,75.7943022,Village Hivar Khede Tarf Wakadi ahead
village,20.6639272,75.7821679,Village Chinchkhede Tarf Wakadi ahead
village,20.683421,75.7947206,Village Shengole ahead
village,20.6707734,75.8208132,Village Wakadi ahead
village,20.6612369,75.8575058,Village Loni ahead
village,20.6596909,75.8784056,Village Takali Pimpri ahead
village,20.6797774,75.8711743,Village Mehegaon ahead
village,20.6904469,75.869565,Village Nimkhedi Pimpri ahead
village,20.699801,75.8701765,Village Jalandri Bk ahead
village,20.7153162,75.8778369,Village Savarle ahead
village,20.769617,75.8676982,Village Nagan Tanda ahead
village,20.7862686,75.8523345,Village Lahsa Tanda ahead
village,20.7849145,75.8603275,Village Nagari Kh ahead
village,20.7833898,75.9046161,Village Wadgaon Tighre ahead
village,20.7804207,75.8988333,Village Tighre Wadgaon ahead
village,20.8109316,75.9047556,Village Waghari ahead
village,20.8405239,75.9132206,Village Wadi ahead
village,20.8398421,75.8898639,Village Maldabhadi ahead
village,20.8688973,75.8794355,Village Borgaon ahead
village,20.8337255,75.8691358,Village Sonari ahead
village,20.7920661,75.8272075,Village Lahasar ahead
village,20.7380543,75.8080673,Village Shahapur ahead
village,20.7393587,75.8048272,Village Hatamnagar ahead
village,20.7512781,75.7663643,Village Pimpar Khede ahead
village,20.7755958,75.7554745,Village Takali Bk ahead
village,20.7722854,75.7548094,Village Takali Kh ahead
village,20.7995885,75.7573092,Village Waki Kh ahead
village,20.7996086,75.7523632,Village Waki Bk ahead
village,20.817019,75.744853,Village Palas Khede Bk ahead
village,20.7930491,75.7077098,Village Gondkhel ahead
village,20.8119044,75.6779909,Village Malpimpri ahead
village,20.8233769,75.7170009,Village Kekat Nimbhora ahead
village,20.836473,75.731163,Village Hivar Khede Bk ahead
village,20.8496681,75.8017373,Village Holhaveli ahead
village,20.8630226,75.8533001,Village Khadki ahead
village,20.8760048,75.8265638,Village Mundkhede ahead
village,20.8961077,75.776664,Village Gangapuri ahead
village,20.8756941,75.7955253,Village Garkhede Kh ahead
village,20.8756941,75.7925105,Village Garkhede Bk ahead
village,20.8564859,75.7614612,Village Ambilhol Deviche ahead
village,20.872386,75.7637787,Village Dhori Tanda ahead
village,20.8706015,75.7556462,Village Rampur ahead
village,20.8694035,75.6241697,Village Karmad ahead
village,20.8714135,75.6604278,Village Gadegaon Pr. Nashirabad ahead
village,20.8475024,75.6635928,Village Neri Bk ahead
village,20.8484249,75.654366,Village Neri Digar ahead
village,20.605667,75.9450102,Village Vasantnagar ahead
village,20.6280249,75.537014,Village Navapur ahead
village,20.6122196,75.5527854,Village Bilwadi ahead
village,20.6092471,75.5886948,Village Mengaon ahead
village,20.6384571,75.6850397,Village Palaskheda ahead
village,20.6623813,75.5817103,Village Jangipura ahead
village,20.6528843,75.5475819,Village Malkheda ahead
village,20.8543678,75.8995494,Village Nayadabhadi ahead
village,20.85425,75.8043766,Village Mahukhede ahead
village,20.8388092,75.8134746,Village Holhaweli ahead
village,20.8774785,75.7023239,Village Hingane Bk ahead
village,20.7339605,76.0031605,Village Gornale ahead
village,20.6838024,75.8454573,Village Rahere Trf Wakadi ahead
village,20.7327715,75.767861,Village Bhagadare ahead
village,20.8116537,75.8702838,Village Wadikilla ahead
village,20.8009425,75.8943057,Village Kalkhede ahead
village,20.8141107,75.9103131,Village Patkhede ahead
village,20.825924,75.700221,Village Chinckhede Bk ahead
village,20.8344274,75.7702374,Village Khadgaon ahead
village,20.8287318,75.7846355,Village Singait ahead
village,20.5321235,75.4105639,Village Satgaon ahead
village,20.5592487,75.4115617,Village Sarve Bk Pr. Pachora ahead
village,20.5655773,75.4118621,Village Pimpri Kh Pr. Pachora ahead
village,20.7004835,75.5626773,Village Kalamsare ahead
village,20.6527438,75.5001926,Village Vadgaon Ambe ahead
village,20.6432262,75.5000639,Village Vadgaon Ambe Bk ahead
village,20.6435174,75.5230772,Village Vadgaon Ambe Kh ahead
village,20.6147502,75.5249977,Village Kotla ahead
village,20.6223015,75.4840994,Village Dambhurni ahead
village,20.6328244,75.4563331,Village Sawkhede Kh ahead
village,20.634933,75.4599166,Village Sawkhede Bk ahead
village,20.6467402,75.4345536,Village Lasure ahead
village,20.6503343,75.4448533,Village Varkhedi Kh ahead
village,20.6547065,75.4458833,Village Bhokari ahead
village,20.6540891,75.4437697,Village Varkhedi Bk ahead
village,20.6574823,75.4237389,Village Lohari Bk ahead
village,20.6541694,75.4239321,Village Lohari Kh ahead
village,20.6504749,75.4077744,Village Arve ahead
village,20.6286675,75.3981185,Village Mondhale ahead
village,20.6192488,75.4119372,Village Nimbhori Tanda ahead
village,20.6257356,75.4169798,Village Nimbhori Kj ahead
village,20.6297118,75.4244256,Village Vanegaon ahead
village,20.6088153,75.4427612,Village Rajun Bk ahead
village,20.6098296,75.4616976,Village Bhoje ahead
village,20.6080822,75.4700231,Village Chinchpure ahead
village,20.5789367,75.4895067,Village Pimpalgaon Bk ahead
village,20.5366447,75.4850864,Village Varasade Pr Pachora ahead
village,20.5323244,75.4529428,Village Vadgonkade ahead
village,20.5715038,75.4415273,Village Shindad ahead
village,20.5985518,75.4242325,Village Wadi ahead
village,20.598612,75.4189217,Village Shewale ahead
village,20.6037841,75.274651,Village Hanumanwadi ahead
village,20.6040251,75.2709174,Village Galan Bk ahead
village,20.5978588,75.2697801,Village Galan Kh ahead
village,20.5116357,75.2112061,Village Nipane ahead
village,20.5641609,75.2285492,Village Pimpalgaon Kh Pr. Bhadgaon ahead
village,20.5755718,75.2246225,Village Chunchale ahead
village,20.5755417,75.1996135,Village Sangameshwar ahead
village,20.5649143,75.2097416,Village Nagardeole Bk ahead
village,20.5347357,75.1871681,Village Akhatwade ahead
village,20.5044105,75.1914596,Village Badarkhe ahead
village,20.4815772,75.1795721,Village Dighi ahead
village,20.5071841,75.1654529,Village Vadgaon Mulane ahead
village,20.5087517,75.1636719,Village Bhadali ahead
village,20.5168006,75.1669013,Village Neri Bk ahead
village,20.5220256,75.1426327,Village Sarve Kh Pr. Bhadgaon ahead
village,20.5235328,75.139929,Village Sarve Bk Pr. Bhadgaon ahead
village,20.5386541,75.1621055,Village Khajole ahead
village,20.5484394,75.1430511,Village Pimpri Bk Pr. Bhadgaon ahead
village,20.5539446,75.1635861,Village Bhortek Kh ahead
village,20.5619409,75.1779091,Village Takali Bk ahead
village,20.5823416,75.1733708,Village Ghusardi Bk ahead
village,20.5964528,75.1972103,Village Sangvi Pr. Bhadgaon ahead
village,20.601876,75.2120805,Village Vadgaon Kh Pr. Bhadgaon ahead
village,20.6140372,75.2328408,Village Balad Bk ahead
village,20.6253339,75.2497816,Village Nachankhede ahead
village,20.6462783,75.2710676,Village Lohatar ahead
village,20.6642686,75.2812814,Village Bambarud Kh Pr. Pachora ahead
village,20.6501737,75.3037047,Village Anturli Kh Pr. Lohare ahead
village,20.6480052,75.305829,Village Anturli Bk Pr. Pachora ahead
village,20.6165577,75.3135967,Village Tarkhede Bk ahead
village,20.6177426,75.3169656,Village Tarkhede Kh ahead
village,20.6039046,75.3563404,Village Khadakdeole Kh ahead
village,20.6045473,75.3526496,Village Khadakdeole Bk ahead
village,20.6209358,75.3540659,Village Waghulkhede ahead
village,20.6303946,75.350225,Village Sarole Kh ahead
village,20.6325132,75.3519845,Village Sarole Bk ahead
village,20.6440495,75.3494418,Village Chinchkhede Kh ahead
village,20.6714761,75.3773796,Village Goradkhede Kh ahead
village,20.6716267,75.3793752,Village Goradkhede Bk ahead
village,20.6925848,75.3732276,Village Vadgaon Bk Pr. Pachora ahead
village,20.6935282,75.3707385,Village Vadgaon Tek ahead
village,20.7064649,75.3907692,Village Veruli Kh ahead
village,20.7061538,75.3944278,Village Veruli Bk ahead
village,20.7035143,75.4089278,Village Khedgaon ahead
village,20.6915309,75.4244685,Village Sajagaon ahead
village,20.6875864,75.4457652,Village Sangavi Pr. Lohare ahead
village,20.6854083,75.4692292,Village Kurhad Kh ahead
village,20.6879578,75.4707098,Village Kurhad Bk ahead
village,20.727659,75.5273366,Village Mhasas ahead
village,20.7333585,75.5518627,Village Lohara ahead
village,20.7519002,75.5730629,Village Kasampura ahead
village,20.7810326,75.4862451,Village Raniche Bamvrude ahead
village,20.7588628,75.4537368,Village Asankhede Bk ahead
village,20.7578997,75.4513872,Village Asankhed Kh ahead
village,20.7892175,75.4565263,Village Lasgaon ahead
village,20.8023767,75.4580712,Village Samner ahead
village,20.8294337,75.4261422,Village Dahigaon ahead
village,20.8111823,75.4271078,Village Dhokalkhede ahead
village,20.8028381,75.4097271,Village Varasade Pr. Bornar ahead
village,20.7930491,75.4070663,Village Mahiji ahead
village,20.7744522,75.4147911,Village Kurangi ahead
village,20.7638588,75.4305839,Village Nandre Bk ahead
village,20.733519,75.4266357,Village Pahan ahead
village,20.7320289,75.4134393,Village Hadsan ahead
village,20.734111,75.4043949,Village Vadgaon Kh Pr. Pachora ahead
village,20.7323751,75.3865313,Village Duskhede ahead
village,20.7296458,75.3740001,Village Bahtkhande Kh ahead
village,20.7280203,75.3604173,Village Bhatkhande Kh ahead
village,20.7071674,75.3404081,Village Antruli Kh Pr. Pachora ahead
village,20.7054212,75.3280592,Village Ozar ahead
village,20.590919,75.1916742,Village Hol ahead
village,20.5781984,75.3050405,Village Chinchkhede Bk ahead
village,20.5821809,75.386821,Village Dongargaon ahead
village,20.5964126,75.5265534,Village Atalgvan ahead
village,20.6153928,75.521189,Village Kolhe ahead
village,20.6744272,75.4603779,Village Sarwe Bk P L ahead
village,20.69129,75.4515159,Village Naiknagar ahead
village,20.6798677,75.4101884,Village Bildi Bk ahead
village,20.6763846,75.3129101,Village Pungaon ahead
village,20.7088835,75.4373324,Village Mohadi ahead
village,20.8666918,75.333488,Village Ganeshnagar ahead
village,20.8649574,75.3005612,Village Sonbardi ahead
village,20.9042814,75.2752304,Village Pathartkhede ahead
village,20.9102147,75.2956581,Village Dharagir ahead
village,20.9021967,75.4187822,Village Khedgaon ahead
village,20.8724461,75.3939289,Village Padmalaya ahead
village,20.9266202,75.4887771,Village Dapori ahead
village,20.9514806,75.3961229,Village Chortakki ahead
village,20.8325021,75.4107785,Village Pimpri Sim ahead
village,20.7545488,75.3789139,Village Utran Ahir Hadd ahead
village,20.7869005,75.3912735,Village Hanmantkhede Sim ahead
village,20.8003508,75.3680777,Village Bamhne ahead
village,20.8220432,75.3953075,Village Bhatkhede ahead
village,20.8233167,75.376811,Village Tade ahead
village,20.8529868,75.362885,Village Galapur ahead
village,20.8162568,75.3546452,Village Nipane ahead
village,20.8158356,75.3435731,Village Javkhede Sim ahead
village,20.8099187,75.3298402,Village Anturli Kh ahead
village,20.7856066,75.3411484,Village Talai ahead
village,20.779207,75.2913773,Village Adgaon ahead
village,20.8076822,75.2370465,Village Bharmarkhede ahead
village,20.8383881,75.2624845,Village Pharkande ahead
village,20.8211306,75.2956366,Village Kasoda ahead
village,20.9368815,75.2960283,Village Nandgaon Bk ahead
village,20.9194549,75.2793288,Village Bhalgaon Bk ahead
village,20.8692983,75.2769363,Village Jalu ahead
village,20.8520443,75.3080928,Village Vankothe ahead
village,20.8548015,75.2839851,Village Nandkhurde Bk ahead
village,20.8535081,75.2873969,Village Nandkhurde Kh ahead
village,20.868777,75.2973962,Village Hanmantkhede ahead
village,20.8643459,75.3275871,Village Khadke Sim ahead
village,20.9118583,75.3642368,Village Umarde ahead
village,20.9061055,75.417645,Village Khadke Bk ahead
village,20.9236038,75.4458189,Village Kharchi Bk ahead
village,20.9210383,75.4474711,Village Kharchi Kh ahead
village,20.9309793,75.4609036,Village Ravanje Kh ahead
village,20.9287747,75.4623842,Village Ravanje Bk ahead
village,20.9615298,75.4951393,Village Kadholi ahead
village,20.9544664,75.4924786,Village Khedi Kh ahead
village,20.9572717,75.4546809,Village Pimpalkothe Pr. Chandsar ahead
village,20.9562097,75.4441452,Village Ringangaon ahead
village,20.9868552,75.3747618,Village Pimpri Pr. Chandsar ahead
village,20.9869554,75.3764248,Village Pimpri Bk Pr. Bhadgaon ahead
village,20.9789365,75.3827602,Village Pimpalkhothe Kh ahead
village,20.9785508,75.3801155,Village Pimpalkhothe Bk ahead
village,20.935178,75.3661895,Village Vikharan ahead
village,20.9947785,75.4917812,Village Takarkhede ahead
